date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:22:19	5633/5633	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:14%20GMT	https://thepixelcurve.com/html/edubin/images/blog/blog-post/bp-2.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/blog/blog-post/bp-2.jpg	(from https://thepixelcurve.com/html/edubin/blog.html)
11:22:19	11185/11185	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:24%20GMT	https://thepixelcurve.com/html/edubin/images/publication/p-5.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/publication/p-5.jpg	(from https://thepixelcurve.com/html/edubin/shop.html)
11:22:20	13962/13962	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:22%20GMT	https://thepixelcurve.com/html/edubin/images/publication/p-6.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/publication/p-6.jpg	(from https://thepixelcurve.com/html/edubin/shop.html)
11:22:20	10755/10755	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:23%20GMT	https://thepixelcurve.com/html/edubin/images/publication/p-7.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/publication/p-7.jpg	(from https://thepixelcurve.com/html/edubin/shop.html)
11:22:20	14575/14575	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:19%20GMT	https://thepixelcurve.com/html/edubin/images/publication/p-8.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/publication/p-8.jpg	(from https://thepixelcurve.com/html/edubin/shop.html)
11:22:20	6824/6824	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:37%20GMT	https://thepixelcurve.com/html/edubin/images/shop-single/ss-1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/shop-single/ss-1.jpg	(from https://thepixelcurve.com/html/edubin/shop-single.html)
11:22:20	11744/11744	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:36%20GMT	https://thepixelcurve.com/html/edubin/images/shop-single/ss-2.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/shop-single/ss-2.jpg	(from https://thepixelcurve.com/html/edubin/shop-single.html)
11:22:21	8071/8071	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:35%20GMT	https://thepixelcurve.com/html/edubin/images/shop-single/ss-3.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/shop-single/ss-3.jpg	(from https://thepixelcurve.com/html/edubin/shop-single.html)
11:22:21	2813/2813	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:39%20GMT	https://thepixelcurve.com/html/edubin/images/shop-single/ss-s1.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/shop-single/ss-s1.jpg	(from https://thepixelcurve.com/html/edubin/shop-single.html)
11:22:21	2910/2910	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:38%20GMT	https://thepixelcurve.com/html/edubin/images/shop-single/ss-s2.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/shop-single/ss-s2.jpg	(from https://thepixelcurve.com/html/edubin/shop-single.html)
11:22:22	1522/1522	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:38%20GMT	https://thepixelcurve.com/html/edubin/images/shop-single/ss-s3.jpg	C:/Users/LENOVO/Downloads/codevo/thepixelcurve.com/html/edubin/images/shop-single/ss-s3.jpg	(from https://thepixelcurve.com/html/edubin/shop-single.html)
